input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,emails
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/PlayVS/data=!4m7!3m6!1s0x80c2bba4d8507ba1:0x7cff6407eee499ef!8m2!3d34.0335209!4d-118.4468711!16s%2Fg%2F11j1src8s0!19sChIJoXtQ2KS7woAR75nk7gdk_3w?authuser=0&hl=en&rclk=1,PlayVS,Software company,"2236 S Barrington Ave, Los Angeles, CA 90064, United States",{},{},http://playvs.com/,+1 323-389-7027,"2HM3+C7 Los Angeles, California, USA",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",34.033521,-118.446871,9007027764999789039,,,https://search.google.com/local/reviews?placeid=ChIJoXtQ2KS7woAR75nk7gdk_3w&q=PlayVS&authuser=0&hl=en&gl=PK,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RRRJ_4iSpXZmmJgazT858Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.578247&pitch=0&thumbfov=100,America/Los_Angeles,,0x80c2bba4d8507ba1:0x7cff6407eee499ef,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RRRJ_4iSpXZmmJgazT858Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=26.578247\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RRRJ_4iSpXZmmJgazT858Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=26.578247\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110117560433782885202"",""name"":""PlayVS (Owner)"",""link"":""https://www.google.com/maps/contrib/110117560433782885202""}","{""borough"":""Sawtelle"",""street"":""2236 S Barrington Ave"",""city"":""Los Angeles"",""postal_code"":""90064"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Appingine+Los+Angeles+%7C+Mobile+App+Development+Company/data=!4m7!3m6!1s0x80c2b8e704a51c91:0x2ea4f6a2e2c5bfce!8m2!3d34.062671!4d-118.3393004!16s%2Fg%2F11gd5519l4!19sChIJkRylBOe4woARzr_F4qL2pC4?authuser=0&hl=en&rclk=1,Appingine Los Angeles | Mobile App Development Company,Software company,"4929 Wilshire Blvd, Los Angeles, CA 90010, United States","{""Friday"":[""8 am–4 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",{},https://www.appingine.com/?utm_source=Organic&utm_medium=GMB+LosAngeles&utm_campaign=GMB+LosAngeles,+1 800-453-1297,"3M76+37 Los Angeles, California, USA",10,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":10}",34.062671,-118.339300,3361082401374977998,Closed ⋅ Opens 8 am Mon,,https://search.google.com/local/reviews?placeid=ChIJkRylBOe4woARzr_F4qL2pC4&q=Appingine+Los+Angeles+%7C+Mobile+App+Development+Company&authuser=0&hl=en&gl=PK,https://lh5.googleusercontent.com/p/AF1QipNGhgLOjUAW5leXB43uyB0n_tuHxKkrZRK78Ez0=w408-h272-k-no,America/Los_Angeles,,0x80c2b8e704a51c91:0x2ea4f6a2e2c5bfce,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNGhgLOjUAW5leXB43uyB0n_tuHxKkrZRK78Ez0=w446-h298-k-no""},{""title"":""Computer"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOV8Qm5dZf9xunzkl2smyA8jQJMRrhQilKCfpYo=w298-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOr0CGFuLEZnI-yyMBp40phKli2yBtmRAjM-D4S=w541-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOK7u8x9etG8vvnYwbWo83J76SkaRAQuSchnmD6=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-YPHfCrNwrIbz2I0GQA3Ag\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=4.327495\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://www.appingine.com/GetinTouch"",""source"":""appingine.com""}]","{""link"":"""",""source"":""""}","{""id"":""117801337969388914210"",""name"":""Appingine Los Angeles | Mobile App Development Company (Owner)"",""link"":""https://www.google.com/maps/contrib/117801337969388914210""}","{""borough"":""Hancock Park"",""street"":""4929 Wilshire Blvd"",""city"":""Los Angeles"",""postal_code"":""90010"",""state"":""California"",""country"":""US""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":false},{""name"":""Wheelchair-accessible toilet"",""enabled"":false}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""LGBTQ+ friendly"",""enabled"":true},{""name"":""Transgender safe space"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true}]}]",null,info@appingine.com
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Brave+New+Games/data=!4m7!3m6!1s0x2325e03f9a1955e1:0x9339222db0f8444d!8m2!3d46.423669!4d-79.5417226!16s%2Fg%2F11q4hr_mz8!19sChIJ4VUZmj_gJSMRTUT4sC0iOZM?authuser=0&hl=en&rclk=1,Brave New Games,Software company,,{},{},http://bravenewgames.com/,,,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",46.423669,-79.541723,10608547976885847117,,,,,America/Los_Angeles,,0x2325e03f9a1955e1:0x9339222db0f8444d,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""109812705611775936109"",""name"":""Brave New Games (Owner)"",""link"":""https://www.google.com/maps/contrib/109812705611775936109""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Aryan+Games/data=!4m7!3m6!1s0x80c2c102984b65a3:0x6f501d5c12e8a683!8m2!3d34.1389834!4d-118.2520431!16s%2Fg%2F11fzzyrn5q!19sChIJo2VLmALBwoARg6boElwdUG8?authuser=0&hl=en&rclk=1,Aryan Games,Software company,"311 E Maple St #3, Glendale, CA 91205, United States",{},{},,+1 818-930-7456,"4PQX+H5 Glendale, California, USA",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",34.138983,-118.252043,8020943217638286979,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ldK4l0bgiDM7aRM-3IPmFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.8819&pitch=0&thumbfov=100,America/Los_Angeles,,0x80c2c102984b65a3:0x6f501d5c12e8a683,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ldK4l0bgiDM7aRM-3IPmFA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=353.8819\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ldK4l0bgiDM7aRM-3IPmFA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=353.8819\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Aryan Games (Owner)"",""link"":""""}","{""borough"":""Mariposa"",""street"":""311 E Maple St #3"",""city"":""Glendale"",""postal_code"":""91205"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Playgig+Inc/data=!4m7!3m6!1s0x80c2bd3d1c76f86b:0xda61736d0477a010!8m2!3d34.020479!4d-118.4117325!16s%2Fg%2F11ll4gr78s!19sChIJa_h2HD29woAREKB3BG1zYdo?authuser=0&hl=en&rclk=1,Playgig Inc,Software company,,{},{},http://playgig.com/,,,2,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",34.020479,-118.411732,15735985485072801808,,,https://search.google.com/local/reviews?placeid=ChIJa_h2HD29woAREKB3BG1zYdo&q=Playgig+Inc&authuser=0&hl=en&gl=PK,https://lh5.googleusercontent.com/p/AF1QipNARJUAf7WYpHk0-Fuu3g6fvAj9CSWoKm3RNmtO=w969-h240-k-no,America/Los_Angeles,,0x80c2bd3d1c76f86b:0xda61736d0477a010,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNARJUAf7WYpHk0-Fuu3g6fvAj9CSWoKm3RNmtO=w1203-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNARJUAf7WYpHk0-Fuu3g6fvAj9CSWoKm3RNmtO=w1203-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""102829521168466212705"",""name"":""Playgig Inc (Owner)"",""link"":""https://www.google.com/maps/contrib/102829521168466212705""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,playersupport@playgig.com
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Mobile+App+Development+Company+In+Los+Angeles/data=!4m7!3m6!1s0x80c2c78fca484aab:0xa5e7d9ecb75b2277!8m2!3d34.036093!4d-118.2588536!16s%2Fg%2F11vyvg08ql!19sChIJq0pIyo_HwoARdyJbt-zZ56U?authuser=0&hl=en&rclk=1,Mobile App Development Company In Los Angeles,Software company,"1250 S Los Angeles St, Los Angeles, CA 90015, United States","{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–5 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",{},https://code-avenue.com/,,"2PPR+CF Los Angeles, California, USA",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",34.036093,-118.258854,11954763346589983351,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-90yJSdR6AKHbMvz8WG4gQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.90405&pitch=0&thumbfov=100,America/Los_Angeles,,0x80c2c78fca484aab:0xa5e7d9ecb75b2277,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-90yJSdR6AKHbMvz8WG4gQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=120.90405\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-90yJSdR6AKHbMvz8WG4gQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=120.90405\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110829564914226803298"",""name"":""Mobile App Development Company In Los Angeles (Owner)"",""link"":""https://www.google.com/maps/contrib/110829564914226803298""}","{""borough"":""Fashion District"",""street"":""1250 S Los Angeles St"",""city"":""Los Angeles"",""postal_code"":""90015"",""state"":""California"",""country"":""US""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true}]}]",null,
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Trick+Gaming+Studios+LLC/data=!4m7!3m6!1s0x80c2a503bffe3fff:0x8532a04a5b738f0f!8m2!3d34.0262459!4d-118.4966273!16s%2Fg%2F11lsh0dtvs!19sChIJ_z_-vwOlwoARD49zW0qgMoU?authuser=0&hl=en&rclk=1,Trick Gaming Studios LLC,Software company,"1833 1/2 9th St, Santa Monica, CA 90404, United States","{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",{},http://www.trickgs.com/,,"2GG3+F8 Santa Monica, California, USA",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",34.026246,-118.496627,9597909997102272271,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3lq-KlvcVIseWPcuRpE4OQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.62816&pitch=0&thumbfov=100,America/Los_Angeles,,0x80c2a503bffe3fff:0x8532a04a5b738f0f,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3lq-KlvcVIseWPcuRpE4OQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=246.62816\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3lq-KlvcVIseWPcuRpE4OQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=246.62816\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""109468640178203090362"",""name"":""Trick Gaming Studios LLC (Owner)"",""link"":""https://www.google.com/maps/contrib/109468640178203090362""}","{""borough"":""Wilshire Montana"",""street"":""1833 1/2 9th St"",""city"":""Santa Monica"",""postal_code"":""90404"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Pearl+Abyss+America/data=!4m7!3m6!1s0x80c2b59f888c4ebb:0x5e8e380779449034!8m2!3d33.9014255!4d-118.3921657!16s%2Fg%2F11nx_9fnpg!19sChIJu06MiJ-1woARNJBEeQc4jl4?authuser=0&hl=en&rclk=1,Pearl Abyss America,Software company,"1230 Rosecrans Ave Suite 230, Manhattan Beach, CA 90266, United States","{""Friday"":[""10 am–7 pm""],""Monday"":[""10 am–7 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""10 am–7 pm""],""Tuesday"":[""10 am–7 pm""],""Wednesday"":[""10 am–7 pm""]}",{},,+1 949-277-0672,"WJ25+H4 Manhattan Beach, California, USA",3,3.700000,"{""1"":1,""2"":0,""3"":0,""4"":0,""5"":2}",33.901426,-118.392166,6813444891008602164,Closed ⋅ Opens 10 am Mon,,https://search.google.com/local/reviews?placeid=ChIJu06MiJ-1woARNJBEeQc4jl4&q=Pearl+Abyss+America&authuser=0&hl=en&gl=PK,https://lh5.googleusercontent.com/p/AF1QipPT-PeR0Qy0yrg9p0YdP889XgAHMTTyyBuxPm16=w408-h306-k-no,America/Los_Angeles,,0x80c2b59f888c4ebb:0x5e8e380779449034,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPT-PeR0Qy0yrg9p0YdP889XgAHMTTyyBuxPm16=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPAZPdVRBEkILWevt56i2Bu0mO3bAFKfN2aR0To=w397-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Yh7K0DyP4KORT57UwLBiw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=334.99643\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""106364720555482684732"",""name"":""Pearl Abyss America (Owner)"",""link"":""https://www.google.com/maps/contrib/106364720555482684732""}","{""borough"":"""",""street"":""1230 Rosecrans Ave Suite 230"",""city"":""Manhattan Beach"",""postal_code"":""90266"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Goji+Labs+-+Los+Angeles+App+Development+Agency/data=!4m7!3m6!1s0x80c2c7b15f37559d:0xd3a7af4d621ae5bf!8m2!3d34.049449!4d-118.258647!16s%2Fg%2F11css6hx7s!19sChIJnVU3X7HHwoARv-UaYk2vp9M?authuser=0&hl=en&rclk=1,Goji Labs - Los Angeles App Development Agency,Software company,"800 Wilshire Blvd, Los Angeles, CA 90017, United States","{""Friday"":[""8:30 am–7:30 pm""],""Monday"":[""8:30 am–7:30 pm""],""Saturday"":[""8:30 am–7:30 pm""],""Sunday"":[""8 am–7:30 pm""],""Thursday"":[""8:30 am–7:30 pm""],""Tuesday"":[""8:30 am–7:30 pm""],""Wednesday"":[""8:30 am–7:30 pm""]}",{},http://www.gojilabs.com/,+1 213-787-7640,"2PXR+QG Los Angeles, California, USA",47,4.900000,"{""1"":1,""2"":0,""3"":0,""4"":0,""5"":46}",34.049449,-118.258647,15251351410006746559,Closed ⋅ Opens 8 am Sun,,https://search.google.com/local/reviews?placeid=ChIJnVU3X7HHwoARv-UaYk2vp9M&q=Goji+Labs+-+Los+Angeles+App+Development+Agency&authuser=0&hl=en&gl=PK,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1HZUccU_cqDnmCsq5trtMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.8762&pitch=0&thumbfov=100,America/Los_Angeles,,0x80c2c7b15f37559d:0xd3a7af4d621ae5bf,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1HZUccU_cqDnmCsq5trtMA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=227.8762\u0026pitch=0\u0026thumbfov=100""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOD3EESB0Ln4hIShjzjjzkMft_s2r1Fgep0nY1N=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1HZUccU_cqDnmCsq5trtMA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=227.8762\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://calendly.com/david-barlev/goji-intro-meeting"",""source"":""calendly.com""}]","{""link"":"""",""source"":""""}","{""id"":""109199367994664465261"",""name"":""Goji Labs - Los Angeles App Development Agency (Owner)"",""link"":""https://www.google.com/maps/contrib/109199367994664465261""}","{""borough"":""Financial District"",""street"":""800 Wilshire Blvd"",""city"":""Los Angeles"",""postal_code"":""90017"",""state"":""California"",""country"":""US""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true}]}]",null,
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Glitch+City/data=!4m7!3m6!1s0x80c2b980dbc276e3:0x5689edc05b8e1ec9!8m2!3d34.0759083!4d-118.291884!16s%2Fg%2F11bw8352tm!19sChIJ43bC24C5woARyR6OW8DtiVY?authuser=0&hl=en&rclk=1,Glitch City,Coworking space,"247 N Vermont Ave, Los Angeles, CA 90004, United States",{},{},http://glitch.city/,,"3PG5+96 Los Angeles, California, USA",7,4.900000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":6}",34.075908,-118.291884,6235776569496706761,,,https://search.google.com/local/reviews?placeid=ChIJ43bC24C5woARyR6OW8DtiVY&q=Glitch+City&authuser=0&hl=en&gl=PK,https://lh5.googleusercontent.com/p/AF1QipMnujyS0PpL6wvJX_JHWgLji4zx6KZQV_tvfBrC=w408-h306-k-no,America/Los_Angeles,,0x80c2b980dbc276e3:0x5689edc05b8e1ec9,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMnujyS0PpL6wvJX_JHWgLji4zx6KZQV_tvfBrC=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOCLooxR83nclxUu0D_Sf25_sJnH-mqIZrOqoX6=w224-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TMlM36aRAeIxflZf0FmF9w\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=285.88354\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""107355710166246337315"",""name"":""Glitch City (Owner)"",""link"":""https://www.google.com/maps/contrib/107355710166246337315""}","{""borough"":""Koreatown"",""street"":""247 N Vermont Ave"",""city"":""Los Angeles"",""postal_code"":""90004"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Insomniac+Games/data=!4m7!3m6!1s0x80c29509b5b3c8cf:0x80a20eeb1bf2ffbe!8m2!3d34.1930644!4d-118.3448518!16s%2Fg%2F1tgj9244!19sChIJz8iztQmVwoARvv_yG-sOooA?authuser=0&hl=en&rclk=1,Insomniac Games,Software company,"2255 N Ontario St #550, Burbank, CA 91504, United States",{},{},http://insomniacgames.com/,+1 818-729-2400,"5MV4+63 Burbank, California, USA",54,4.600000,"{""1"":2,""2"":0,""3"":4,""4"":3,""5"":45}",34.193064,-118.344852,9268987386030915518,,,https://search.google.com/local/reviews?placeid=ChIJz8iztQmVwoARvv_yG-sOooA&q=Insomniac+Games&authuser=0&hl=en&gl=PK,https://lh5.googleusercontent.com/p/AF1QipOmq0oNB8HwM2pvEO5RnRMTziepWjo2CR9qzTXs=w408-h244-k-no,America/Los_Angeles,,0x80c29509b5b3c8cf:0x80a20eeb1bf2ffbe,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOmq0oNB8HwM2pvEO5RnRMTziepWjo2CR9qzTXs=w496-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7DvH9n-2ooCNdEjYI36lLQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=261.98248\u0026pitch=0\u0026thumbfov=100""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNkXm0h_YDcpogry9OoSRWe9aR57Ykmhaxpym7A=w529-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Insomniac Games (Owner)"",""link"":""""}","{""borough"":"""",""street"":""2255 N Ontario St #550"",""city"":""Burbank"",""postal_code"":""91504"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",null,
54dbdaac-8c2f-4a1b-8f38-b9b3a608a08d,https://www.google.com/maps/place/Gnomon/data=!4m7!3m6!1s0x80c2bf3363eb3205:0x76914ea51a472893!8m2!3d34.1813019!4d-118.3943721!16zL20vMDlneHYy!19sChIJBTLrYzO_woARkyhHGqVOkXY?authuser=0&hl=en&rclk=1,Gnomon,Art school,"6150 Laurel Canyon Blvd, North Hollywood, CA 91606, United States","{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",{},https://www.gnomon.edu/,+1 323-466-6663,"5JJ4+G7 North Hollywood, Los Angeles, CA, USA",63,4.800000,"{""1"":3,""2"":0,""3"":0,""4"":3,""5"":57}",34.181302,-118.394372,8543696439115982995,Closed ⋅ Opens 9 am Mon,,https://search.google.com/local/reviews?placeid=ChIJBTLrYzO_woARkyhHGqVOkXY&q=Gnomon&authuser=0&hl=en&gl=PK,https://lh5.googleusercontent.com/p/AF1QipO558FD0rAEjaG058a9_BHInjJ1Qspz8So4yC2t=w408-h306-k-no,America/Los_Angeles,,0x80c2bf3363eb3205:0x76914ea51a472893,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipO558FD0rAEjaG058a9_BHInjJ1Qspz8So4yC2t=w397-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP1M_xuJn1jqt3ptevrpgCDL6CLamayqdSZExj9=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPYMFY3kx66BJJUjqOjgel_nkdMkBQJoi2tUm6I=w447-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipN5FE--Mrcwd4V3ux1IuT20VJT40v3HV_GChTgS=w224-h298-k-no-pi4.7950497-ya0.21825226-ro-2.6091378-fo100""}]",null,"[{""link"":""https://www.gnomon.edu/contact/"",""source"":""gnomon.edu""}]","{""link"":"""",""source"":""""}","{""id"":""117788741171435079912"",""name"":""Gnomon (Owner)"",""link"":""https://www.google.com/maps/contrib/117788741171435079912""}","{""borough"":""North Hollywood"",""street"":""6150 Laurel Canyon Blvd"",""city"":""North Hollywood"",""postal_code"":""91606"",""state"":""California"",""country"":""US""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online classes"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true}]}]",null,info@gnomon.edu
